,index_content,word,nature,content_type,index_word,weight,amend_weight,ml_type
9886,1005,免费,vn,neg,2,0.0,0.0,
9887,1005,安装,v,neg,3,0.0,0.0,
9888,1005,到货,v,neg,4,0.0,0.0,
9889,1005,安装,v,neg,5,0.0,0.0,
9890,1005,免费,vn,neg,6,0.0,0.0,
9891,1005,配件,n,neg,7,0.0,0.0,
9892,1005,钱,n,neg,8,0.0,0.0,
9893,1005,找遍,v,neg,9,0.0,0.0,
9894,1005,店家,n,neg,10,0.0,0.0,
9895,1005,详情页,n,neg,11,0.0,0.0,
9896,1005,费用,n,neg,12,0.0,0.0,
9897,1005,字,n,neg,13,0.0,0.0,
9898,1005,未,d,neg,14,0.0,0.0,
9899,1005,提,v,neg,15,0.0,0.0,
9900,1005,配件,n,neg,16,0.0,0.0,
9901,1005,配件,n,neg,17,0.0,0.0,
9902,1005,全国,n,neg,18,0.0,0.0,
9903,1005,统一价,l,neg,19,0.0,0.0,
9904,1005,装,n,neg,20,0.0,0.0,
9905,1005,漏水,n,neg,21,-1.0,-1.0,
9906,1005,保修,v,neg,22,0.0,0.0,
9907,1005,逼,v,neg,23,0.0,0.0,
9908,1005,花,n,neg,24,0.0,0.0,
9909,1005,这份,mq,neg,25,0.0,0.0,
9910,1005,钱,n,neg,26,0.0,0.0,
9911,1005,哪们,r,neg,27,0.0,0.0,
9912,1005,子,ng,neg,28,0.0,0.0,
9913,1005,免费,vn,neg,29,0.0,0.0,
9914,1005,安装,v,neg,30,0.0,0.0,
9915,1005,实体店,n,neg,31,0.0,0.0,
9916,1005,免费,vn,neg,32,0.0,0.0,
9917,1005,安装,v,neg,33,0.0,0.0,
9918,1005,机器,n,neg,34,0.0,0.0,
9919,1005,价钱,n,neg,35,0.0,0.0,
9920,1005,一毛不花,i,neg,36,0.0,0.0,
9921,1005,实体店,n,neg,37,0.0,0.0,
9922,1005,安完,v,neg,38,0.0,0.0,
9923,1005,配件,n,neg,39,0.0,0.0,
9924,1005,图,n,neg,40,0.0,0.0,
9925,1005,几个,m,neg,41,0.0,0.0,
9926,1005,东西,ns,neg,42,0.0,0.0,
9927,1005,值,n,neg,43,0.0,0.0,
9928,1005,几个,m,neg,44,0.0,0.0,
9929,1005,钱,n,neg,45,0.0,0.0,
9930,1005,看吧,n,neg,46,0.0,0.0,
9931,1005,师傅,nr,neg,47,0.0,0.0,
9932,1005,提货,v,neg,48,0.0,0.0,
9933,1005,上楼,ns,neg,49,0.0,0.0,
9934,1005,时,n,neg,50,0.0,0.0,
9935,1005,货物,n,neg,51,0.0,0.0,
9936,1005,楼梯,n,neg,52,0.0,0.0,
9937,1005,滚下去,l,neg,53,0.0,0.0,
9938,1005,师傅,nr,neg,54,0.0,0.0,
9939,1005,说换,v,neg,55,0.0,0.0,
9940,1005,一台,m,neg,56,0.0,0.0,
9941,1005,分钟,q,neg,57,0.0,0.0,
9942,1005,换回来,n,neg,58,0.0,0.0,
9943,1005,速度,n,neg,59,0.0,0.0,
9944,1005,挺快,v,neg,60,1.0,1.0,
9945,1005,换,v,neg,61,0.0,0.0,
9946,1005,换货,nz,neg,62,0.0,0.0,
9947,1005,查询,v,neg,63,0.0,0.0,
9948,1005,客服,n,neg,64,0.0,0.0,
9949,1005,查询,v,neg,65,0.0,0.0,
9950,1005,不到,v,neg,66,0.0,0.0,
9951,1005,担心,v,neg,67,0.0,0.0,
9952,1006,时间,n,neg,1,0.0,0.0,
9953,1006,设定,v,neg,2,0.0,0.0,
9954,1006,预约,v,neg,3,0.0,0.0,
9955,1006,只能,v,neg,4,0.0,0.0,
9956,1006,预约,v,neg,5,0.0,0.0,
9957,1006,几个,m,neg,6,0.0,0.0,
9958,1006,小时,n,neg,7,0.0,0.0,
9959,1006,请,v,neg,8,0.0,0.0,
9960,1006,看好,v,neg,9,0.0,0.0,
9961,1006,安装,v,neg,10,0.0,0.0,
9962,1006,费用,n,neg,11,0.0,0.0,
9963,1006,安装费,n,neg,12,0.0,0.0,
9964,1006,包括,v,neg,13,0.0,0.0,
9965,1006,两个,m,neg,14,0.0,0.0,
9966,1006,角阀,n,neg,15,0.0,0.0,
9967,1006,两,m,neg,16,0.0,0.0,
9968,1006,支架,n,neg,17,0.0,0.0,
9969,1006,请,v,neg,18,0.0,0.0,
9970,1006,看好,v,neg,19,0.0,0.0,
9971,1006,安装,v,neg,20,0.0,0.0,
9972,1006,费用,n,neg,21,0.0,0.0,
9973,1006,安装费,n,neg,22,0.0,0.0,
9974,1006,包括,v,neg,23,0.0,0.0,
9975,1006,两个,m,neg,24,0.0,0.0,
9976,1006,角阀,n,neg,25,0.0,0.0,
9977,1006,两,m,neg,26,0.0,0.0,
9978,1006,支架,n,neg,27,0.0,0.0,
9979,1006,请,v,neg,28,0.0,0.0,
9980,1006,看好,v,neg,29,0.0,0.0,
9981,1006,安装,v,neg,30,0.0,0.0,
9982,1006,费用,n,neg,31,0.0,0.0,
9983,1006,安装费,n,neg,32,0.0,0.0,
9984,1006,包括,v,neg,33,0.0,0.0,
9985,1006,两个,m,neg,34,0.0,0.0,
9986,1006,角阀,n,neg,35,0.0,0.0,
9987,1006,两,m,neg,36,0.0,0.0,
9988,1006,支架,n,neg,37,0.0,0.0,
9989,1007,电话,n,neg,1,0.0,0.0,
9990,1007,客服,n,neg,2,0.0,0.0,
9991,1007,忙,v,neg,3,0.0,0.0,
9992,1007,关注,v,neg,4,0.0,0.0,
9993,1007,微信,vn,neg,5,0.0,0.0,
9994,1007,平台,n,neg,6,0.0,0.0,
9995,1007,安装,v,neg,7,0.0,0.0,
9996,1007,试,v,neg,8,0.0,0.0,
9997,1007,好几个,m,neg,9,0.0,0.0,
9998,1007,手机,n,neg,10,0.0,0.0,
9999,1007,打不开,v,neg,11,0.0,0.0,
10000,1007,安装,v,neg,12,0.0,0.0,
10001,1007,维修,v,neg,13,0.0,0.0,
10002,1007,页面,n,neg,14,0.0,0.0,
10003,1007,尝试,vn,neg,15,0.0,0.0,
10004,1007,安装,v,neg,16,0.0,0.0,
10005,1007,人员,n,neg,17,0.0,0.0,
10006,1007,天,q,neg,18,0.0,0.0,
10007,1007,麻烦,an,neg,19,0.0,0.0,
10008,1007,请,v,neg,20,0.0,0.0,
10009,1007,告知,v,neg,21,0.0,0.0,
10010,1007,安装,v,neg,22,0.0,0.0,
10011,1007,方法,n,neg,23,0.0,0.0,
10012,1007,联系方法,l,neg,24,0.0,0.0,
10013,1008,下图,v,neg,1,0.0,0.0,neg
10014,1008,安装,v,neg,2,0.0,0.0,neg
10015,1008,安装公司,nt,neg,3,0.0,0.0,neg
10016,1008,加收,v,neg,4,0.0,0.0,neg
10017,1008,八十块,m,neg,5,0.0,0.0,neg
10018,1008,接头,v,neg,6,0.0,0.0,neg
10019,1008,做,v,neg,7,0.0,0.0,neg
10020,1008,水电,n,neg,8,0.0,0.0,neg
10021,1008,肯定,v,neg,9,0.0,0.0,neg
10022,1008,装,v,neg,10,0.0,0.0,neg
10023,1008,打电话,l,neg,11,0.0,0.0,neg
10024,1008,装是,n,neg,12,0.0,0.0,neg
10025,1008,保修,v,neg,13,0.0,0.0,neg
10026,1008,装,v,neg,14,0.0,0.0,neg
10027,1008,公司,n,neg,15,0.0,0.0,neg
10028,1008,安装,v,neg,16,0.0,0.0,neg
10029,1008,漏电,nz,neg,17,-1.0,-1.0,neg
10030,1008,电死人,n,neg,18,0.0,0.0,neg
10031,1008,操,v,neg,19,0.0,0.0,neg
10032,1008,公司,n,neg,20,0.0,0.0,neg
10033,1008,客服,n,neg,21,0.0,0.0,neg
10034,1008,电话,n,neg,22,0.0,0.0,neg
10035,1008,找,v,neg,23,0.0,0.0,neg
10036,1008,工程师,n,neg,24,0.0,0.0,neg
10037,1008,解答,v,neg,25,0.0,0.0,neg
10038,1008,技术,n,neg,26,0.0,0.0,neg
10039,1008,漏洞,n,neg,27,0.0,0.0,neg
10040,1008,安装,v,neg,28,0.0,0.0,neg
10041,1008,漏电,nz,neg,29,-1.0,-1.0,neg
10042,1008,半天,m,neg,30,0.0,0.0,neg
10043,1008,回复,v,neg,31,0.0,0.0,neg
10044,1008,家里,s,neg,32,0.0,0.0,neg
10045,1008,三台,m,neg,33,0.0,0.0,neg
10046,1008,水,n,neg,34,0.0,0.0,neg
10047,1008,本来,t,neg,35,0.0,0.0,neg
10048,1008,导电介质,n,neg,36,0.0,0.0,neg
10049,1008,装,v,neg,37,0.0,0.0,neg
10050,1008,花钱,n,neg,38,0.0,0.0,neg
10051,1008,漏电,nz,neg,39,-1.0,-1.0,neg
10052,1008,机器,n,neg,40,0.0,0.0,neg
10053,1008,回家,n,neg,41,0.0,0.0,neg
10054,1008,气死人,n,neg,42,0.0,0.0,neg
10055,1008,建议,n,neg,43,0.0,0.0,neg
10056,1008,三思,n,neg,44,0.0,0.0,neg
10057,1009,漏水,n,neg,1,-1.0,-1.0,neg
10058,1009,安装,v,neg,2,0.0,0.0,neg
10059,1009,师傅,nr,neg,3,0.0,0.0,neg
10060,1009,坏,a,neg,4,0.0,0.0,neg
10061,1009,找,v,neg,5,0.0,0.0,neg
10062,1009,客服,n,neg,6,0.0,0.0,neg
10063,1009,客服,n,neg,7,0.0,0.0,neg
10064,1009,专业,n,neg,8,0.0,0.0,neg
10065,1009,师傅,nr,neg,9,0.0,0.0,neg
10066,1009,检验,vn,neg,10,0.0,0.0,neg
10067,1009,完开,v,neg,11,0.0,0.0,neg
10068,1009,确认,v,neg,12,0.0,0.0,neg
10069,1009,单再,d,neg,13,0.0,0.0,neg
10070,1009,申请,v,neg,14,0.0,0.0,neg
10071,1009,退换货,n,neg,15,0.0,0.0,neg
10072,1009,申请,v,neg,16,0.0,0.0,neg
10073,1009,天,q,neg,17,0.0,0.0,neg
10074,1009,发货,n,neg,18,0.0,0.0,neg
10075,1009,广东,ns,neg,19,0.0,0.0,neg
10076,1009,月,m,neg,20,0.0,0.0,neg
10077,1009,天,q,neg,21,0.0,0.0,neg
10078,1009,一周,m,neg,22,0.0,0.0,neg
10079,1009,时间,n,neg,23,0.0,0.0,neg
10080,1009,期间,f,neg,24,0.0,0.0,neg
10081,1009,凉水,n,neg,25,0.0,0.0,neg
10082,1009,冲澡,v,neg,26,0.0,0.0,neg
10083,1009,高估,v,neg,27,0.0,0.0,neg
10084,1009,品质,n,neg,28,0.0,0.0,neg
10085,1009,服务,vn,neg,29,0.0,0.0,neg
10086,1009,放,v,neg,30,0.0,0.0,neg
10087,1009,自来水,l,neg,31,0.0,0.0,neg
10088,1009,几十分钟,m,neg,32,0.0,0.0,neg
10089,1009,客服,n,neg,33,0.0,0.0,neg
10090,1009,电话,n,neg,34,0.0,0.0,neg
10091,1009,糟糕,a,neg,35,0.0,0.0,neg
10092,1009,采购,v,neg,36,0.0,0.0,neg
10093,1009,良心,a,neg,37,0.0,0.0,neg
10094,1009,评价,n,neg,38,0.0,0.0,neg
10095,1009,想,v,neg,39,0.0,0.0,neg
10096,1009,采购,v,neg,40,0.0,0.0,neg
10097,1009,慎重,a,neg,41,0.0,0.0,neg
10098,1010,月初,t,neg,1,0.0,0.0,pos
10099,1010,下单,n,neg,2,0.0,0.0,pos
10100,1010,抢,v,neg,3,0.0,0.0,pos
10101,1010,很快,d,neg,4,1.0,1.0,pos
10102,1010,送上门,v,neg,5,0.0,0.0,pos
10103,1010,安装,v,neg,6,0.0,0.0,pos
10104,1010,设定,v,neg,7,0.0,0.0,pos
10105,1010,度,zg,neg,8,0.0,0.0,pos
10106,1010,断电,n,neg,9,0.0,0.0,pos
10107,1010,情况,n,neg,10,0.0,0.0,pos
10108,1010,自动,vn,neg,11,0.0,0.0,pos
10109,1010,升温,v,neg,12,0.0,0.0,pos
10110,1010,度,q,neg,13,0.0,0.0,pos
10111,1010,小时,n,neg,14,0.0,0.0,pos
10112,1010,下降,v,neg,15,0.0,0.0,pos
10113,1010,度,q,neg,16,0.0,0.0,pos
10114,1010,启动,vn,neg,17,0.0,0.0,pos
10115,1010,打电话,l,neg,18,0.0,0.0,pos
10116,1010,维修,v,neg,19,0.0,0.0,pos
10117,1010,师傅,nr,neg,20,0.0,0.0,pos
10118,1010,说度,n,neg,21,0.0,0.0,pos
10119,1010,以内,f,neg,22,0.0,0.0,pos
10120,1010,师傅,nr,neg,23,0.0,0.0,pos
10121,1010,走,v,neg,24,0.0,0.0,pos
10122,1010,当天,t,neg,25,0.0,0.0,pos
10123,1010,晚上,t,neg,26,0.0,0.0,pos
10124,1010,设定,v,neg,27,0.0,0.0,pos
10125,1010,度,zg,neg,28,0.0,0.0,pos
10126,1010,没人,l,neg,29,0.0,0.0,pos
10127,1010,断电,n,neg,30,0.0,0.0,pos
10128,1010,情况,n,neg,31,0.0,0.0,pos
10129,1010,下降,v,neg,32,0.0,0.0,pos
10130,1010,到度,d,neg,33,0.0,0.0,pos
10131,1010,幅度,n,neg,34,0.0,0.0,pos
10132,1010,高达度,ns,neg,35,0.0,0.0,pos
10133,1010,当天,t,neg,36,0.0,0.0,pos
10134,1010,保修,v,neg,37,0.0,0.0,pos
10135,1010,维修,v,neg,38,0.0,0.0,pos
10136,1010,师傅,nr,neg,39,0.0,0.0,pos
10137,1010,说度,n,neg,40,0.0,0.0,pos
10138,1010,真,d,neg,41,0.0,0.0,pos
10139,1010,想,v,neg,42,0.0,0.0,pos
10140,1010,问问,n,neg,43,0.0,0.0,pos
10141,1010,没人,l,neg,44,0.0,0.0,pos
10142,1010,断电,n,neg,45,0.0,0.0,pos
10143,1010,情况,n,neg,46,0.0,0.0,pos
10144,1010,设定,v,neg,47,0.0,0.0,pos
10145,1010,自动,vn,neg,48,0.0,0.0,pos
10146,1010,回落,v,neg,49,0.0,0.0,pos
10147,1010,到度,d,neg,50,0.0,0.0,pos
10148,1010,温差,n,neg,51,0.0,0.0,pos
10149,1010,度,zg,neg,52,0.0,0.0,pos
10150,1010,告诉,v,neg,53,0.0,0.0,pos
10151,1010,浮动,vn,neg,54,0.0,0.0,pos
10152,1010,度,zg,neg,55,0.0,0.0,pos
10153,1010,专业,n,neg,56,0.0,0.0,pos
10154,1010,人员,n,neg,57,0.0,0.0,pos
10155,1010,做,v,neg,58,0.0,0.0,pos
10156,1010,检测,vn,neg,59,0.0,0.0,pos
10157,1010,周,nr,neg,60,0.0,0.0,pos
10158,1010,了连,v,neg,61,0.0,0.0,pos
10159,1010,个影,n,neg,62,0.0,0.0,pos
10160,1010,再也,d,neg,63,0.0,0.0,pos
10161,1010,回来,v,neg,64,0.0,0.0,pos
10162,1010,东西,ns,neg,65,0.0,0.0,pos
10163,1010,真,d,neg,66,0.0,0.0,pos
10164,1010,想,v,neg,67,0.0,0.0,pos
10165,1010,问问,n,neg,68,0.0,0.0,pos
10166,1010,刘,zg,neg,69,0.0,0.0,pos
10167,1010,强,a,neg,70,0.0,0.0,pos
10168,1010,东,ns,neg,71,0.0,0.0,pos
10169,1010,承诺,v,neg,72,0.0,0.0,pos
10170,1010,品牌,n,neg,73,0.0,0.0,pos
10171,1011,安装,v,neg,1,0.0,0.0,
10172,1011,收费,n,neg,2,0.0,0.0,
10173,1011,别信,nr,neg,3,0.0,0.0,
10174,1011,安装,v,neg,4,0.0,0.0,
10175,1011,免费,vn,neg,5,0.0,0.0,
10176,1011,电器,n,neg,6,0.0,0.0,
10177,1011,安装,v,neg,7,0.0,0.0,
10178,1011,免费,vn,neg,8,0.0,0.0,
10179,1011,实体店,n,neg,9,0.0,0.0,
10180,1011,真,d,neg,10,0.0,0.0,
10181,1011,免费,vn,neg,11,0.0,0.0,
10182,1011,商品,n,neg,12,0.0,0.0,
10183,1011,实体店,n,neg,13,0.0,0.0,
10184,1011,便宜,a,neg,14,0.0,0.0,
10185,1011,安装费,n,neg,15,0.0,0.0,
10186,1011,离谱,n,neg,16,0.0,0.0,
10187,1011,这类,r,neg,17,0.0,0.0,
10188,1011,东西,ns,neg,18,0.0,0.0,
10189,1011,总,b,neg,19,0.0,0.0,
10190,1011,坏,a,neg,20,0.0,0.0,
10191,1011,装,v,neg,21,0.0,0.0,
10192,1011,装上,v,neg,22,0.0,0.0,
10193,1011,凑合,v,neg,23,0.0,0.0,
10194,1012,安装,v,neg,1,0.0,0.0,
10195,1012,师傅,nr,neg,2,0.0,0.0,
10196,1012,太,d,neg,3,0.0,0.0,
10197,1012,死,v,neg,4,0.0,0.0,
10198,1012,脑袋,n,neg,5,0.0,0.0,
10199,1012,太石,n,neg,6,0.0,0.0,
10200,1012,脑瓜子,n,neg,7,0.0,0.0,
10201,1012,我家,r,neg,8,0.0,0.0,
10202,1012,安装,v,neg,9,0.0,0.0,
10203,1012,厨房,n,neg,10,0.0,0.0,
10204,1012,里,f,neg,11,0.0,0.0,
10205,1012,不行,v,neg,12,0.0,0.0,
10206,1012,装,n,neg,13,0.0,0.0,
10207,1012,非,d,neg,14,0.0,0.0,
10208,1012,装,v,neg,15,0.0,0.0,
10209,1012,卫生间,n,neg,16,0.0,0.0,
10210,1012,家装,n,neg,17,0.0,0.0,
10211,1012,装,v,neg,18,0.0,0.0,
10212,1012,厨房,n,neg,19,0.0,0.0,
10213,1012,卫生间,n,neg,20,0.0,0.0,
10214,1012,装,v,neg,21,0.0,0.0,
10215,1012,厨房,n,neg,22,0.0,0.0,
10216,1012,安装,v,neg,23,0.0,0.0,
10217,1012,装,v,neg,24,0.0,0.0,
10218,1012,卫生间,n,neg,25,0.0,0.0,
10219,1012,里,f,neg,26,0.0,0.0,
10220,1012,气死我了,l,neg,27,0.0,0.0,
10221,1012,没装,v,neg,28,0.0,0.0,
10222,1012,安装,v,neg,29,0.0,0.0,
10223,1012,怎么回事,l,neg,30,0.0,0.0,
10224,1012,不想,v,neg,31,0.0,0.0,
10225,1012,太,d,neg,32,0.0,0.0,
10226,1012,过格,ad,neg,33,0.0,0.0,
10227,1012,服务态度,n,neg,34,0.0,0.0,
10228,1012,太不像话,l,neg,35,0.0,0.0,
10229,1012,走,v,neg,36,0.0,0.0,
10230,1012,没给,v,neg,37,0.0,0.0,
10231,1012,安装,v,neg,38,0.0,0.0,
10232,1012,请问,v,neg,39,0.0,0.0,
10233,1012,客服,n,neg,40,0.0,0.0,
10234,1013,东西,ns,neg,1,0.0,0.0,neg
10235,1013,售后,n,neg,2,0.0,0.0,neg
10236,1013,真,d,neg,3,0.0,0.0,neg
10237,1013,不行,v,neg,4,0.0,0.0,neg
10238,1013,第一天,m,neg,5,0.0,0.0,neg
10239,1013,没装,v,neg,6,0.0,0.0,neg
10240,1013,调整,vn,neg,7,0.0,0.0,neg
10241,1013,位置,v,neg,8,0.0,0.0,neg
10242,1013,两天,m,neg,9,0.0,0.0,neg
10243,1013,头条,n,neg,10,0.0,0.0,neg
10244,1013,下午,t,neg,11,0.0,0.0,neg
10245,1013,预约,v,neg,12,0.0,0.0,neg
10246,1013,第二天,m,neg,13,0.0,0.0,neg
10247,1013,早就,d,neg,14,0.0,0.0,neg
10248,1013,安装,v,neg,15,0.0,0.0,neg
10249,1013,赶工期,v,neg,16,0.0,0.0,neg
10250,1013,答应,v,neg,17,0.0,0.0,neg
10251,1013,第二天,m,neg,18,0.0,0.0,neg
10252,1013,安装,v,neg,19,0.0,0.0,neg
10253,1013,洁具,n,neg,20,0.0,0.0,neg
10254,1013,工人,n,neg,21,0.0,0.0,neg
10255,1013,几个,m,neg,22,0.0,0.0,neg
10256,1013,小时,n,neg,23,0.0,0.0,neg
10257,1013,不见,v,neg,24,0.0,0.0,neg
10258,1013,打电话,l,neg,25,0.0,0.0,neg
10259,1013,下午,t,neg,26,0.0,0.0,neg
10260,1013,气死,n,neg,27,0.0,0.0,neg
10261,1013,打电话,l,neg,28,0.0,0.0,neg
10262,1013,调节,vn,neg,29,0.0,0.0,neg
10263,1013,几分钟,m,neg,30,0.0,0.0,neg
10264,1013,回复,v,neg,31,0.0,0.0,neg
10265,1013,这一,r,neg,32,0.0,0.0,neg
10266,1013,推,v,neg,33,0.0,0.0,neg
10267,1013,没影,v,neg,34,0.0,0.0,neg
10268,1013,安装工人,l,neg,35,0.0,0.0,neg
10269,1013,打算,v,neg,36,0.0,0.0,neg
10270,1013,投诉,v,neg,37,0.0,0.0,neg
10271,1013,电话,n,neg,38,0.0,0.0,neg
10272,1013,打来,v,neg,39,0.0,0.0,neg
10273,1013,有人,r,neg,40,0.0,0.0,neg
10274,1013,装车,n,neg,41,0.0,0.0,neg
10275,1013,装,v,neg,42,0.0,0.0,neg
10276,1013,上车,n,neg,43,0.0,0.0,neg
10277,1013,安装,v,neg,44,0.0,0.0,neg
10278,1013,路程,n,neg,45,0.0,0.0,neg
10279,1013,半个,m,neg,46,0.0,0.0,neg
10280,1013,小时,n,neg,47,0.0,0.0,neg
10281,1013,下午,t,neg,48,0.0,0.0,neg
10282,1013,一点半,m,neg,49,0.0,0.0,neg
10283,1013,诚信,nz,neg,50,0.0,0.0,neg
10284,1013,管件,n,neg,51,0.0,0.0,neg
10285,1013,杂,n,neg,52,0.0,0.0,neg
10286,1013,牌子,n,neg,53,0.0,0.0,neg
10287,1013,原装,n,neg,54,0.0,0.0,neg
10288,1013,配套,a,neg,55,0.0,0.0,neg
10289,1013,质量,n,neg,56,0.0,0.0,neg
10290,1013,垃圾,n,neg,57,-1.0,-1.0,neg
10291,1014,特,d,neg,1,0.0,0.0,pos
10292,1014,堵心,v,neg,2,0.0,0.0,pos
10293,1014,网购,n,neg,3,0.0,0.0,pos
10294,1014,商家,n,neg,4,0.0,0.0,pos
10295,1014,服务,vn,neg,5,0.0,0.0,pos
10296,1014,电话,n,neg,6,0.0,0.0,pos
10297,1014,确认,v,neg,7,0.0,0.0,pos
10298,1014,送货,v,neg,8,0.0,0.0,pos
10299,1014,时间,n,neg,9,0.0,0.0,pos
10300,1014,快递,v,neg,10,0.0,0.0,pos
10301,1014,一如既往,i,neg,11,0.0,0.0,pos
10302,1014,五星,nz,neg,12,0.0,0.0,pos
10303,1014,好评,v,neg,13,1.0,1.0,pos
10304,1014,售后,n,neg,14,0.0,0.0,pos
10305,1014,安装,v,neg,15,0.0,0.0,pos
10306,1014,服务,vn,neg,16,0.0,0.0,pos
10307,1014,中,f,neg,17,0.0,0.0,pos
10308,1014,太气,n,neg,18,0.0,0.0,pos
10309,1014,第一天,m,neg,19,0.0,0.0,pos
10310,1014,中午,t,neg,20,0.0,0.0,pos
10311,1014,安装,v,neg,21,0.0,0.0,pos
10312,1014,夜里,t,neg,22,0.0,0.0,pos
10313,1014,爆裂,v,neg,23,0.0,0.0,pos
10314,1014,跑,v,neg,24,0.0,0.0,pos
10315,1014,水,n,neg,25,0.0,0.0,pos
10316,1014,岁,m,neg,26,0.0,0.0,pos
10317,1014,老人,n,neg,27,0.0,0.0,pos
10318,1014,在家,r,neg,28,0.0,0.0,pos
10319,1014,半夜,m,neg,29,0.0,0.0,pos
10320,1014,吓死人,v,neg,30,0.0,0.0,pos
10321,1014,水,n,neg,31,0.0,0.0,pos
10322,1014,卫生间,n,neg,32,0.0,0.0,pos
10323,1014,四面,mq,neg,33,0.0,0.0,pos
10324,1014,喷,v,neg,34,0.0,0.0,pos
10325,1014,夜里,t,neg,35,0.0,0.0,pos
10326,1014,售后服务,l,neg,36,0.0,0.0,pos
10327,1014,人工,n,neg,37,0.0,0.0,pos
10328,1014,台,q,neg,38,0.0,0.0,pos
10329,1014,留言,v,neg,39,0.0,0.0,pos
10330,1014,售后服务,l,neg,40,0.0,0.0,pos
10331,1014,部,n,neg,41,0.0,0.0,pos
10332,1014,第二天,m,neg,42,0.0,0.0,pos
10333,1014,回复,v,neg,43,0.0,0.0,pos
10334,1014,安排,v,neg,44,0.0,0.0,pos
10335,1014,安装工,n,neg,45,0.0,0.0,pos
10336,1014,维修,v,neg,46,0.0,0.0,pos
10337,1014,名,q,neg,47,0.0,0.0,pos
10338,1014,安装工,n,neg,48,0.0,0.0,pos
10339,1014,收取,v,neg,49,0.0,0.0,pos
10340,1014,材料,n,neg,50,0.0,0.0,pos
10341,1014,钱,n,neg,51,0.0,0.0,pos
10342,1014,第一次,m,neg,52,0.0,0.0,pos
10343,1014,安装,v,neg,53,0.0,0.0,pos
10344,1014,公司,n,neg,54,0.0,0.0,pos
10345,1014,用户,n,neg,55,0.0,0.0,pos
10346,1014,表示歉意,vn,neg,56,0.0,0.0,pos
10347,1014,用户,n,neg,57,0.0,0.0,pos
10348,1014,提供,v,neg,58,0.0,0.0,pos
10349,1014,优质服务,n,neg,59,0.0,0.0,pos
10350,1014,目地,n,neg,60,0.0,0.0,pos
10351,1014,诺大,nz,neg,61,0.0,0.0,pos
10352,1014,公司,n,neg,62,0.0,0.0,pos
10353,1014,差,a,neg,63,0.0,0.0,pos
10354,1014,钱,n,neg,64,0.0,0.0,pos
10355,1014,开,v,neg,65,0.0,0.0,pos
10356,1014,收据,n,neg,66,0.0,0.0,pos
10357,1014,用户,n,neg,67,0.0,0.0,pos
10358,1014,找,v,neg,68,0.0,0.0,pos
10359,1014,赔偿,v,neg,69,0.0,0.0,pos
10360,1014,用户,n,neg,70,0.0,0.0,pos
10361,1014,安装工,n,neg,71,0.0,0.0,pos
10362,1014,售后服务,l,neg,72,0.0,0.0,pos
10363,1014,一部分,m,neg,73,0.0,0.0,pos
10364,1014,真心话,l,neg,74,0.0,0.0,pos
10365,1014,售后服务,l,neg,75,0.0,0.0,pos
10366,1014,海尔,nrt,neg,76,0.0,0.0,pos
10367,1014,差远了,l,neg,77,0.0,0.0,pos
10368,1015,远离,v,neg,1,0.0,0.0,pos
10369,1015,平台,n,neg,2,0.0,0.0,pos
10370,1015,服务,vn,neg,3,0.0,0.0,pos
10371,1015,太,d,neg,4,0.0,0.0,pos
10372,1015,差,a,neg,5,0.0,0.0,pos
10373,1015,好评,v,neg,6,1.0,1.0,pos
10374,1015,给与,v,neg,7,0.0,0.0,pos
10375,1015,售后服务,l,neg,8,0.0,0.0,pos
10376,1015,赞,v,neg,9,1.0,1.0,pos
10377,1015,购买,v,neg,10,0.0,0.0,pos
10378,1015,此款,r,neg,11,0.0,0.0,pos
10379,1015,家庭,n,neg,12,0.0,0.0,pos
10380,1015,线路,n,neg,13,0.0,0.0,pos
10381,1015,电压,n,neg,14,0.0,0.0,pos
10382,1015,稳,a,neg,15,0.0,0.0,pos
10383,1015,连续,a,neg,16,0.0,0.0,pos
10384,1015,调整,vn,neg,17,0.0,0.0,pos
10385,1015,导致,v,neg,18,0.0,0.0,pos
10386,1015,卧室,n,neg,19,0.0,0.0,pos
10387,1015,吊灯,n,neg,20,0.0,0.0,pos
10388,1015,烧毁,v,neg,21,0.0,0.0,pos
10389,1015,售后,n,neg,22,0.0,0.0,pos
10390,1015,协助,v,neg,23,0.0,0.0,pos
10391,1015,确认,v,neg,24,0.0,0.0,pos
10392,1015,电压,n,neg,25,0.0,0.0,pos
10393,1015,稳,a,neg,26,0.0,0.0,pos
10394,1015,特,d,neg,27,0.0,0.0,pos
10395,1015,申请,v,neg,28,0.0,0.0,pos
10396,1015,天无,i,neg,29,0.0,0.0,pos
10397,1015,理由,n,neg,30,0.0,0.0,pos
10398,1015,退货,v,neg,31,0.0,0.0,pos
10399,1015,天无,i,neg,32,0.0,0.0,pos
10400,1015,理由,n,neg,33,0.0,0.0,pos
10401,1015,退货,v,neg,34,0.0,0.0,pos
10402,1015,打折,v,neg,35,0.0,0.0,pos
10403,1015,退货,v,neg,36,0.0,0.0,pos
10404,1015,只能,v,neg,37,0.0,0.0,pos
10405,1015,退,v,neg,38,0.0,0.0,pos
10406,1015,八折,m,neg,39,0.0,0.0,pos
10407,1015,退货,v,neg,40,0.0,0.0,pos
10408,1015,态度强硬,n,neg,41,0.0,0.0,pos
10409,1015,电压,n,neg,42,0.0,0.0,pos
10410,1015,无关,v,neg,43,0.0,0.0,pos
